"study_outcome","gender","highest_education","age_band","cluster","intial.weeks..active","mid.weeks..active","late.weeks..active","sum_initial_weeks_clicks","total_students","sum_mid_weeks_clicks","sum_late_weeks_clicks","sum_x","sum_y","sum_all_weeks_clicks","weeks_active","sum_score","initial_weeks_clicks_per_student","mid_weeks_clicks_per_student","late_weeks_clicks_per_student","avg_clicks_per_student","percent_weeks_active","x","y","grade","gender_age_band","xposition","yposition","avg_score","score_bucket","gender_grade","group_id"
"Withdrawn","M","A Level or Equivalent","55<=",3,1,0,0,47,1,0,0,0.683631354168201,-2.50897528845959,47,1,0,47,0,0,47,33.3333333333333,0.683631354168201,-2.50897528845959,"Fail","M - 55<=",20.6836313541682,2.49102471154041,0,"l60","M - l60","5eb800"
"Withdrawn","M","A Level or Equivalent","55<=",3,1,1,0,139,1,3,0,-0.0431947508786335,-0.535116824378006,142,2,100,139,3,0,142,66.6666666666667,-0.0431947508786335,-0.535116824378006,"Fail","M - 55<=",19.9568052491214,4.46488317562199,100,"g60","M - g60","73f634"
"Withdrawn","M","HE Qualification","0-35",2,0,1,0,0,2,370,0,2.16842767252202,-4.47611958283411,370,2,50,0,185,0,185,33.3333333333333,1.08421383626101,-2.23805979141706,"Fail","M - 0-35",21.084213836261,2.76194020858294,25,"l60","M - l60","6892c3"
"Withdrawn","M","HE Qualification","0-35",2,1,0,0,4275,52,0,0,76.3873093746631,-113.702381194059,4275,52,321,82,0,0,82,33.3333333333333,1.46898671874352,-2.18658425373191,"Fail","M - 0-35",21.4689867187435,2.81341574626809,6,"l60","M - l60","906e9f"
"Withdrawn","M","HE Qualification","0-35",2,1,1,0,24899,111,22616,0,90.1592460127717,-152.673167919211,47515,222,5876.01031746032,224,204,0,428,66.6666666666667,0.812245459574519,-1.37543394521811,"Fail","M - 0-35",20.8122454595745,3.62456605478189,53,"l60","M - l60","9dd270"
"Withdrawn","M","HE Qualification","0-35",2,1,1,1,5793,24,18543,4103,8.95953251810083,-27.6980521056098,28439,72,1298.44285714286,241,773,171,1185,100,0.373313854920868,-1.15408550440041,"Fail","M - 0-35",20.3733138549209,3.84591449559959,54,"l60","M - l60","58d1f8"
"Withdrawn","M","HE Qualification","0-35",3,1,0,0,485,3,0,0,1.13131373399046,-6.63914909161384,485,3,156,162,0,0,162,33.3333333333333,0.37710457799682,-2.21304969720461,"Fail","M - 0-35",20.3771045779968,2.78695030279539,52,"l60","M - l60","4513f2"
"Withdrawn","M","HE Qualification","0-35",3,1,1,0,18679,42,22968,0,-21.0716663637371,-74.9505516479056,41647,84,3275.26666666667,445,547,0,992,66.6666666666667,-0.50170634199374,-1.78453694399775,"Fail","M - 0-35",19.4982936580063,3.21546305600225,78,"g60","M - g60","ada443"
"Withdrawn","M","HE Qualification","0-35",3,1,1,1,2902,6,13191,6350,-13.9376557334722,-9.32256076320524,22443,18,300.833333333333,484,2198,1058,3740,100,-2.32294262224537,-1.55376012720087,"Fail","M - 0-35",17.6770573777546,3.44623987279913,50,"l60","M - l60","a65bc1"
"Withdrawn","M","HE Qualification","35-55",2,0,1,0,0,1,12,0,1.37794316875288,-2.05064122848308,12,1,0,0,12,0,12,33.3333333333333,1.37794316875288,-2.05064122848308,"Fail","M - 35-55",21.3779431687529,2.94935877151692,0,"l60","M - l60","a5eb28"
"Withdrawn","M","HE Qualification","35-55",2,1,0,0,4547,35,0,0,43.3010705959574,-53.5363864657839,4547,35,583,130,0,0,130,33.3333333333333,1.23717344559878,-1.52961104187954,"Fail","M - 35-55",21.2371734455988,3.47038895812046,17,"l60","M - l60","63177f"
"Withdrawn","M","HE Qualification","35-55",2,1,1,0,23656,93,24342,0,57.8442443680941,-92.7412716893308,47998,186,4768.43131313131,254,262,0,516,66.6666666666667,0.621981122237571,-0.997217975154094,"Fail","M - 35-55",20.6219811222376,4.00278202484591,51,"l60","M - l60","5e1ad6"
"Withdrawn","M","HE Qualification","35-55",2,1,1,1,6549,14,16660,3004,-5.41547279766939,-11.3008953929665,26213,42,753.343939393939,468,1190,215,1872,100,-0.386819485547813,-0.807206813783324,"Fail","M - 35-55",19.6131805144522,4.19279318621668,54,"l60","M - l60","e83a23"
"Withdrawn","M","HE Qualification","35-55",3,0,1,0,0,1,3,0,0.807514809936203,-2.79435464437799,3,1,0,0,3,0,3,33.3333333333333,0.807514809936203,-2.79435464437799,"Fail","M - 35-55",20.8075148099362,2.20564535562201,0,"l60","M - l60","1a6463"
"Withdrawn","M","HE Qualification","35-55",3,1,0,0,49,1,0,0,0.747035641993451,-2.78432326205006,49,1,0,49,0,0,49,33.3333333333333,0.747035641993451,-2.78432326205006,"Fail","M - 35-55",20.7470356419935,2.21567673794994,0,"l60","M - l60","27940c"
"Withdrawn","M","HE Qualification","35-55",3,1,1,0,13296,25,10769,0,-18.0831201925345,-36.1105954407988,24065,50,1918.96666666667,532,431,0,963,66.6666666666667,-0.723324807701382,-1.44442381763195,"Fail","M - 35-55",19.2766751922986,3.55557618236805,77,"g60","M - g60","6a234d"
"Withdrawn","M","HE Qualification","35-55",3,1,1,1,2577,5,5767,1372,-6.15028688055202,-7.55824191057331,9716,15,307.25,515,1153,274,1943,100,-1.2300573761104,-1.51164838211466,"Fail","M - 35-55",18.7699426238896,3.48835161788534,61,"g60","M - g60","f0508f"
"Withdrawn","M","HE Qualification","55<=",2,1,0,0,106,3,0,0,3.92864415777026,-4.47139612093931,106,3,0,35,0,0,35,33.3333333333333,1.30954805259009,-1.49046537364644,"Fail","M - 55<=",21.3095480525901,3.50953462635356,0,"l60","M - l60","23f7fd"
"Withdrawn","M","HE Qualification","55<=",2,1,1,0,2865,10,4240,0,3.9387740056274,-3.0070138768901,7105,20,601.1,286,424,0,710,66.6666666666667,0.39387740056274,-0.30070138768901,"Fail","M - 55<=",20.3938774005627,4.69929861231099,60,"l60","M - l60","9bbbf6"
"Withdrawn","M","HE Qualification","55<=",2,1,1,1,688,2,2798,891,-0.356478606306058,-2.03356838815313,4377,6,0,344,1399,446,2188,100,-0.178239303153029,-1.01678419407657,"Fail","M - 55<=",19.821760696847,3.98321580592343,0,"l60","M - l60","8c7e92"
"Withdrawn","M","HE Qualification","55<=",3,1,1,0,2590,4,4587,0,-4.55154103079691,-2.70956657324741,7177,8,312.083333333333,648,1147,0,1794,66.6666666666667,-1.13788525769923,-0.677391643311852,"Fail","M - 55<=",18.8621147423008,4.32260835668815,78,"g60","M - g60","1049b1"
"Withdrawn","M","Lower Than A Level","0-35",2,0,1,0,0,22,1248,0,35.0467849144712,-52.6597031461385,1248,22,286.8,0,57,0,57,33.3333333333333,1.59303567793051,-2.39362287027902,"Fail","M - 0-35",21.5930356779305,2.60637712972098,13,"l60","M - l60","1d7ea3"
"Withdrawn","M","Lower Than A Level","0-35",2,1,0,0,28738,273,0,0,436.736898414167,-644.350512290369,28738,273,2132.5,105,0,0,105,33.3333333333333,1.59976885865995,-2.36025828677791,"Fail","M - 0-35",21.59976885866,2.63974171322209,8,"l60","M - l60","45246b"
"Withdrawn","M","Lower Than A Level","0-35",2,1,1,0,194581,668,190035,0,492.244752196597,-1135.29567105258,384616,1336,36419.6551587302,291,284,0,576,66.6666666666667,0.736893341611672,-1.69954441774339,"Fail","M - 0-35",20.7368933416117,3.30045558225661,55,"l60","M - l60","da15a9"
"Withdrawn","M","Lower Than A Level","0-35",2,1,1,1,24032,73,75316,17108,17.5149397509511,-115.017505859952,116456,219,3230.16865079365,329,1032,234,1595,100,0.239930681519878,-1.57558227205414,"Fail","M - 0-35",20.2399306815199,3.42441772794586,44,"l60","M - l60","3fe8ad"
"Withdrawn","M","Lower Than A Level","0-35",3,1,1,0,2286,5,2872,0,-2.25967072504545,-10.1629489668025,5158,10,405.666666666667,457,574,0,1032,66.6666666666667,-0.451934145009089,-2.03258979336049,"Fail","M - 0-35",19.5480658549909,2.96741020663951,81,"g60","M - g60","606d8d"
"Withdrawn","M","Lower Than A Level","0-35",3,1,1,1,1076,3,5743,2261,-5.23729081749665,-4.70564064491097,9080,9,230.166666666667,359,1914,754,3027,100,-1.74576360583222,-1.56854688163699,"Fail","M - 0-35",18.2542363941678,3.43145311836301,77,"g60","M - g60","5322c9"
"Withdrawn","M","Lower Than A Level","35-55",2,0,1,0,0,8,454,0,9.86795764614488,-14.1915467921814,454,8,256,0,57,0,57,33.3333333333333,1.23349470576811,-1.77394334902267,"Fail","M - 35-55",21.2334947057681,3.22605665097733,32,"l60","M - l60","f6d139"
"Withdrawn","M","Lower Than A Level","35-55",2,1,0,0,17337,94,0,0,124.744167497438,-187.32230490522,17337,94,738,184,0,0,184,33.3333333333333,1.32706561167487,-1.9927904777151,"Fail","M - 35-55",21.3270656116749,3.0072095222849,8,"l60","M - l60","efa719"
"Withdrawn","M","Lower Than A Level","35-55",2,1,1,0,78550,227,88776,0,106.546140588536,-284.223763236775,167326,454,12771.4404761905,346,391,0,737,66.6666666666667,0.469366258099278,-1.25208706271707,"Fail","M - 35-55",20.4693662580993,3.74791293728293,56,"l60","M - l60","69d608"
"Withdrawn","M","Lower Than A Level","35-55",2,1,1,1,30330,42,86430,9812,-36.1062720766576,-35.8399440387269,126572,126,2150.8804029304,722,2058,234,3014,100,-0.859673144682323,-0.85333200092207,"Fail","M - 35-55",19.1403268553177,4.14666799907793,51,"l60","M - l60","795d63"
"Withdrawn","M","Lower Than A Level","35-55",3,1,1,0,1784,3,2181,0,-2.32962452737897,-5.16031978388657,3965,6,221.916666666667,595,727,0,1322,66.6666666666667,-0.776541509126322,-1.72010659462886,"Fail","M - 35-55",19.2234584908737,3.27989340537114,74,"g60","M - g60","2c97d3"
"Withdrawn","M","Lower Than A Level","55<=",2,1,1,0,407,2,33,0,2.13327987282924,-2.6377891486072,440,4,44,204,16,0,220,66.6666666666667,1.06663993641462,-1.3188945743036,"Fail","M - 55<=",21.0666399364146,3.6811054256964,22,"l60","M - l60","f863ec"
"Withdrawn","M","Lower Than A Level","55<=",2,1,1,1,1315,1,3925,14,-2.13694029103754,-0.155376806818557,5254,3,49,1315,3925,14,5254,100,-2.13694029103754,-0.155376806818557,"Fail","M - 55<=",17.8630597089625,4.84462319318144,49,"l60","M - l60","adeed9"
"Withdrawn","M","No Formal quals","0-35",2,1,0,0,573,11,0,0,15.1797025962874,-22.2062561237026,573,11,30,52,0,0,52,33.3333333333333,1.37997296329885,-2.01875055670024,"Fail","M - 0-35",21.3799729632989,2.98124944329976,3,"l60","M - l60","48560c"
"Withdrawn","M","No Formal quals","0-35",2,1,1,0,2089,14,2414,0,11.6637513113478,-24.9715448046444,4503,28,384.666666666667,149,172,0,322,66.6666666666667,0.833125093667701,-1.78368177176032,"Fail","M - 0-35",20.8331250936677,3.21631822823968,27,"l60","M - l60","4bb207"
"Withdrawn","M","No Formal quals","0-35",3,1,1,0,1584,3,2011,0,-2.88883429079862,-5.06258673485729,3595,6,239.083333333333,528,670,0,1198,66.6666666666667,-0.96294476359954,-1.6875289116191,"Fail","M - 0-35",19.0370552364005,3.3124710883809,80,"g60","M - g60","c55779"
"Withdrawn","M","No Formal quals","35-55",2,1,0,0,79,1,0,0,0.812022963235991,-1.12476352552458,79,1,40,79,0,0,79,33.3333333333333,0.812022963235991,-1.12476352552458,"Fail","M - 35-55",20.812022963236,3.87523647447542,40,"l60","M - l60","209a41"
"Withdrawn","M","No Formal quals","35-55",2,1,1,0,1957,7,1720,0,0.45537199377183,-7.36539147835504,3677,14,419.5,280,246,0,525,66.6666666666667,0.0650531419674043,-1.05219878262215,"Fail","M - 35-55",20.0650531419674,3.94780121737785,60,"l60","M - l60","346db7"
"Withdrawn","M","Post Graduate Qualification","0-35",2,1,0,0,385,6,0,0,9.12937137897327,-11.338496415587,385,6,44,64,0,0,64,33.3333333333333,1.52156189649554,-1.88974940259784,"Fail","M - 0-35",21.5215618964955,3.11025059740216,7,"l60","M - l60","0725f6"
"Withdrawn","M","Post Graduate Qualification","0-35",2,1,1,0,208,3,383,0,2.99244344507053,-5.62082903626708,591,6,92.3333333333333,69,128,0,197,66.6666666666667,0.997481148356842,-1.87360967875569,"Fail","M - 0-35",20.9974811483568,3.12639032124431,31,"l60","M - l60","657407"
"Withdrawn","M","Post Graduate Qualification","0-35",2,1,1,1,1118,3,3736,1737,-0.967810155352426,-2.74396741425155,6591,9,108.475,373,1245,579,2197,100,-0.322603385117475,-0.914655804750517,"Fail","M - 0-35",19.6773966148825,4.08534419524948,36,"l60","M - l60","eb117c"
"Withdrawn","M","Post Graduate Qualification","0-35",3,1,1,0,991,3,858,0,-1.36367413489413,-4.89124121995929,1849,6,262.666666666667,330,286,0,616,66.6666666666667,-0.454558044964709,-1.63041373998643,"Fail","M - 0-35",19.5454419550353,3.36958626001357,88,"g60","M - g60","b16b71"
"Withdrawn","M","Post Graduate Qualification","0-35",3,1,1,1,1061,2,3248,599,-3.30889318635566,-2.87203109525121,4908,6,168,530,1624,300,2454,100,-1.65444659317783,-1.43601554762561,"Fail","M - 0-35",18.3455534068222,3.56398445237439,84,"g60","M - g60","ee78fa"
"Withdrawn","M","Post Graduate Qualification","35-55",2,1,0,0,248,3,0,0,3.81056096402688,-5.46293312377687,248,3,0,83,0,0,83,33.3333333333333,1.27018698800896,-1.82097770792562,"Fail","M - 35-55",21.270186988009,3.17902229207438,0,"l60","M - l60","b28fcd"
"Withdrawn","M","Post Graduate Qualification","35-55",2,1,1,0,4323,11,3076,0,1.82649349850746,-8.54653516726757,7399,22,701.318181818182,393,280,0,673,66.6666666666667,0.166044863500679,-0.77695774247887,"Fail","M - 35-55",20.1660448635007,4.22304225752113,64,"g60","M - g60","94a948"
"Withdrawn","M","Post Graduate Qualification","35-55",2,1,1,1,765,4,2342,462,1.93035514093584,-4.63718101780841,3569,12,127.45,191,586,116,892,100,0.48258878523396,-1.1592952544521,"Fail","M - 35-55",20.482588785234,3.8407047455479,32,"l60","M - l60","37fbb4"
"Withdrawn","M","Post Graduate Qualification","35-55",3,1,1,0,1112,1,1689,0,-2.19134742516044,-1.09858137594253,2801,2,83,1112,1689,0,2801,66.6666666666667,-2.19134742516044,-1.09858137594253,"Fail","M - 35-55",17.8086525748396,3.90141862405747,83,"g60","M - g60","5fc8b1"
"Withdrawn","M","Post Graduate Qualification","35-55",3,1,1,1,769,2,4320,855,-2.73637607125293,-2.51357086114675,5944,6,83.75,384,2160,428,2972,100,-1.36818803562646,-1.25678543057338,"Fail","M - 35-55",18.6318119643735,3.74321456942662,42,"l60","M - l60","c9399c"
